Date,State,tot_cases,new_cases
2020-02-27,CA,52,22
2020-03-05,CA,80,28
2020-03-12,CA,220,140
2020-03-19,CA,688,468
2020-03-26,CA,"3,000","2,312"
2020-04-02,CA,"8,169","5,169"
2020-04-09,CA,"17,141","8,972"
2020-04-16,CA,"24,509","7,368"
2020-04-23,CA,"35,489","10,980"
2020-04-30,CA,"46,601","11,112"
2020-05-07,CA,"58,944","12,343"
2020-05-14,CA,"71,209","12,265"
2020-05-21,CA,"84,248","13,039"
2020-05-28,CA,"99,217","14,969"
2020-06-04,CA,"117,953","18,736"
2020-06-11,CA,"136,486","18,533"
2020-06-18,CA,"157,370","20,884"
2020-06-25,CA,"190,663","33,293"
2020-07-02,CA,"233,232","42,569"
2020-07-09,CA,"290,315","57,083"
2020-07-16,CA,"348,837","58,522"
2020-07-23,CA,"415,355","66,518"
2020-07-30,CA,"477,548","62,193"
2020-08-06,CA,"527,507","49,959"
2020-08-13,CA,"589,347","61,840"
2020-08-20,CA,"642,733","53,386"
2020-08-27,CA,"683,755","41,022"
2020-09-03,CA,"717,359","33,604"
2020-09-10,CA,"745,413","28,054"
2020-09-17,CA,"769,360","23,947"
2020-09-24,CA,"794,466","25,106"
2020-10-01,CA,"818,187","23,721"
2020-10-08,CA,"839,551","21,364"
2020-10-15,CA,"864,186","24,635"
2020-10-22,CA,"887,761","23,575"
2020-10-29,CA,"919,822","32,061"
2020-11-05,CA,"952,925","33,103"
2020-11-12,CA,"999,876","46,951"
2020-11-19,CA,"1,066,486","66,610"
2020-11-26,CA,"1,168,074","101,588"
2020-12-03,CA,"1,276,985","108,911"
2020-12-10,CA,"1,461,837","184,852"
2020-12-17,CA,"1,725,293","263,456"
2020-12-24,CA,"2,030,639","305,346"
2020-12-31,CA,"2,301,287","270,648"
2021-01-07,CA,"2,582,223","280,936"
2021-01-14,CA,"2,893,938","311,715"
2021-01-21,CA,"3,141,655","247,717"
2021-01-28,CA,"3,299,740","158,085"
2021-02-04,CA,"3,416,533","116,793"
2021-02-11,CA,"3,502,301","85,768"
2021-02-18,CA,"3,558,160","55,859"
2021-02-25,CA,"3,599,728","41,568"
2021-03-04,CA,"3,631,137","31,409"
2021-03-11,CA,"3,661,458","30,321"
2021-03-18,CA,"3,681,883","20,425"
2021-03-25,CA,"3,701,825","19,942"
2021-04-01,CA,"3,720,602","18,777"
2021-04-08,CA,"3,739,851","19,249"
2021-04-15,CA,"3,762,096","22,245"
2021-04-22,CA,"3,778,861","16,765"
2021-04-29,CA,"3,792,591","13,730"
2021-05-06,CA,"3,805,641","13,050"
2021-05-13,CA,"3,818,032","12,391"
2021-05-20,CA,"3,827,885","9,853"
2021-05-27,CA,"3,836,560","8,675"
2021-06-03,CA,"3,847,022","10,462"
2021-06-10,CA,"3,853,677","6,655"
2021-06-17,CA,"3,859,768","6,091"
2021-06-24,CA,"3,866,342","6,574"
2021-07-01,CA,"3,875,227","8,885"
2021-07-08,CA,"3,886,793","11,566"
2021-07-15,CA,"3,908,447","21,654"
2021-07-22,CA,"3,944,648","36,201"
2021-07-29,CA,"3,998,313","53,665"
2021-08-05,CA,"4,070,342","72,029"
2021-08-12,CA,"4,156,032","85,690"
2021-08-19,CA,"4,250,874","94,842"
2021-08-26,CA,"4,345,722","94,848"
2021-09-02,CA,"4,452,698","106,976"
2021-09-09,CA,"4,527,930","75,232"
2021-09-16,CA,"4,598,761","70,831"
2021-09-23,CA,"4,657,394","58,633"
2021-09-30,CA,"4,709,457","52,063"
2021-10-07,CA,"4,755,240","45,783"
2021-10-14,CA,"4,795,035","39,795"
2021-10-21,CA,"4,832,661","37,626"
2021-10-28,CA,"4,876,828","44,167"
2021-11-04,CA,"4,919,896","43,068"
2021-11-11,CA,"4,963,427","43,531"
2021-11-18,CA,"5,000,027","36,600"
2021-11-25,CA,"5,035,140","35,113"
2021-12-02,CA,"5,067,257","32,117"
2021-12-09,CA,"5,116,904","49,647"
2021-12-16,CA,"5,160,774","43,870"
2021-12-23,CA,"5,226,636","65,862"
2021-12-30,CA,"5,412,140","185,504"
2022-01-06,CA,"5,832,584","420,444"
2022-01-13,CA,"6,623,538","790,954"
2022-01-20,CA,"7,412,032","788,494"
2022-01-27,CA,"8,120,396","708,364"
2022-02-03,CA,"8,516,792","396,396"
2022-02-10,CA,"8,726,658","209,866"
2022-02-17,CA,"8,839,823","113,165"
2022-02-24,CA,"8,914,113","74,290"
2022-03-03,CA,"8,968,139","54,026"
2022-03-10,CA,"9,014,893","46,754"
2022-03-17,CA,"9,034,629","19,736"
2022-03-24,CA,"9,065,847","31,218"
2022-03-31,CA,"9,084,830","18,983"
2022-04-07,CA,"9,105,148","20,318"
2022-04-14,CA,"9,114,913","9,765"
2022-04-21,CA,"9,155,058","40,145"
2022-04-28,CA,"9,198,534","43,476"
2022-05-05,CA,"9,247,004","48,470"
2022-05-12,CA,"9,307,414","60,410"
2022-05-19,CA,"9,385,311","77,897"
2022-05-26,CA,"9,493,324","108,013"
2022-06-02,CA,"9,602,502","109,178"
2022-06-09,CA,"9,717,111","114,609"
2022-06-16,CA,"9,839,072","121,961"
2022-06-23,CA,"9,946,098","107,026"
2022-06-30,CA,"10,076,018","129,920"
2022-07-07,CA,"10,212,490","136,472"
2022-07-14,CA,"10,345,430","132,940"
2022-07-21,CA,"10,495,155","149,725"
2022-07-28,CA,"10,632,003","136,848"
2022-08-04,CA,"10,748,851","116,848"
2022-08-11,CA,"10,844,550","95,699"
2022-08-18,CA,"10,930,234","85,684"
2022-08-25,CA,"11,006,684","76,450"
2022-09-01,CA,"11,075,694","69,010"
2022-09-08,CA,"11,137,381","61,687"
2022-09-15,CA,"11,184,654","47,273"
2022-09-22,CA,"11,220,161","35,507"
2022-09-29,CA,"11,253,453","33,292"
2022-10-06,CA,"11,284,337","30,884"
2022-10-13,CA,"11,309,237","24,900"
2022-10-20,CA,"11,329,293","20,056"
2022-10-27,CA,"11,353,420","24,127"
2022-11-03,CA,"11,375,896","22,476"
2022-11-10,CA,"11,401,645","25,749"
2022-11-17,CA,"11,435,960","34,315"
2020-01-23,CO,0,0
2020-01-30,CO,0,0
2020-02-06,CO,0,0
2020-02-13,CO,0,0
2020-02-20,CO,0,0
2020-02-27,CO,0,0
2020-03-05,CO,1,1
2020-03-12,CO,42,41
2020-03-19,CO,280,238
2020-03-26,CO,"1,417","1,137"
2020-04-02,CO,"7,621","6,204"
2020-04-09,CO,"10,246","2,625"
2020-04-16,CO,"13,218","2,972"
2020-04-23,CO,"16,338","3,120"
2020-04-30,CO,"19,384","3,046"
2020-05-07,CO,"22,117","2,733"
2020-05-14,CO,"24,574","2,457"
2020-05-21,CO,"26,734","2,160"
2020-05-28,CO,"28,370","1,636"
2020-06-04,CO,"29,611","1,241"
2020-06-11,CO,"30,778","1,167"
2020-06-18,CO,"32,226","1,448"
2020-06-25,CO,"34,122","1,896"
2020-07-02,CO,"36,806","2,684"
2020-07-09,CO,"40,298","3,492"
2020-07-16,CO,"44,032","3,734"
2020-07-23,CO,"47,742","3,710"
2020-07-30,CO,"50,788","3,046"
2020-08-06,CO,"53,300","2,512"
2020-08-13,CO,"55,461","2,161"
2020-08-20,CO,"57,459","1,998"
2020-08-27,CO,"59,612","2,153"
2020-09-03,CO,"61,670","2,058"
2020-09-10,CO,"64,159","2,489"
2020-09-17,CO,"67,964","3,805"
2020-09-24,CO,"72,255","4,291"
2020-10-01,CO,"76,716","4,461"
2020-10-08,CO,"82,945","6,229"
2020-10-15,CO,"91,076","8,131"
2020-10-22,CO,"101,720","10,644"
2020-10-29,CO,"116,482","14,762"
2020-11-05,CO,"141,591","25,109"
2020-11-12,CO,"177,100","35,509"
2020-11-19,CO,"215,561","38,461"
2020-11-26,CO,"250,199","34,638"
2020-12-03,CO,"281,427","31,228"
2020-12-10,CO,"309,341","27,914"
2020-12-17,CO,"328,675","19,334"
2020-12-24,CO,"344,023","15,348"
2020-12-31,CO,"358,752","14,729"
2021-01-07,CO,"375,570","16,818"
2021-01-14,CO,"388,946","13,376"
2021-01-21,CO,"399,884","10,938"
2021-01-28,CO,"409,401","9,517"
2021-02-04,CO,"418,176","8,775"
2021-02-11,CO,"426,126","7,950"
2021-02-18,CO,"433,682","7,556"
2021-02-25,CO,"440,766","7,084"
2021-03-04,CO,"447,634","6,868"
2021-03-11,CO,"454,738","7,104"
2021-03-18,CO,"461,368","6,630"
2021-03-25,CO,"469,062","7,694"
2021-04-01,CO,"478,174","9,112"
2021-04-08,CO,"489,398","11,224"
2021-04-15,CO,"500,458","11,060"
2021-04-22,CO,"512,123","11,665"
2021-04-29,CO,"523,654","11,531"
2021-05-06,CO,"533,391","9,737"
2021-05-13,CO,"540,982","7,591"
2021-05-20,CO,"546,686","5,704"
2021-05-27,CO,"551,024","4,338"
2021-06-03,CO,"554,171","3,147"
2021-06-10,CO,"556,707","2,536"
2021-06-17,CO,"558,801","2,094"
2021-06-24,CO,"560,940","2,139"
2021-07-01,CO,"563,288","2,348"
2021-07-08,CO,"565,951","2,663"
2021-07-15,CO,"569,237","3,286"
2021-07-22,CO,"573,527","4,290"
2021-07-29,CO,"579,012","5,485"
2021-08-05,CO,"586,152","7,140"
2021-08-12,CO,"594,183","8,031"
2021-08-19,CO,"604,502","10,319"
2021-08-26,CO,"616,745","12,243"
2021-09-02,CO,"629,580","12,835"
2021-09-09,CO,"642,679","13,099"
2021-09-16,CO,"656,265","13,586"
2021-09-23,CO,"668,954","12,689"
2021-09-30,CO,"682,531","13,577"
2021-10-07,CO,"697,805","15,274"
2021-10-14,CO,"712,515","14,710"
2021-10-21,CO,"728,824","16,309"
2021-10-28,CO,"748,528","19,704"
2021-11-04,CO,"770,068","21,540"
2021-11-11,CO,"795,024","24,956"
2021-11-18,CO,"818,572","23,548"
2021-11-25,CO,"837,578","19,006"
2021-12-02,CO,"854,994","17,416"
2021-12-09,CO,"869,124","14,130"
2021-12-16,CO,"880,624","11,500"
2021-12-23,CO,"908,143","27,519"
2021-12-30,CO,"977,043","68,900"
2022-01-06,CO,"1,085,313","108,270"
2022-01-13,CO,"1,201,031","115,718"
2022-01-20,CO,"1,289,702","88,671"
2022-01-27,CO,"1,348,233","58,531"
2022-02-03,CO,"1,377,501","29,268"
2022-02-10,CO,"1,392,970","15,469"
2022-02-17,CO,"1,400,473","7,503"
2022-02-24,CO,"1,404,401","3,928"
2022-03-03,CO,"1,406,889","2,488"
2022-03-10,CO,"1,408,699","1,810"
2022-03-17,CO,"1,410,048","1,349"
2022-03-24,CO,"1,411,265","1,217"
2022-03-31,CO,"1,412,467","1,202"
2022-04-07,CO,"1,413,266",799
2022-04-14,CO,"1,413,852",586
2022-04-21,CO,"1,414,375",523
2022-04-28,CO,"1,414,997",622
2022-05-05,CO,"1,415,013",16
2022-05-12,CO,"1,415,016",3
2022-05-19,CO,"1,415,019",3
2022-05-26,CO,"1,436,801","21,782"
2022-06-02,CO,"1,450,289","13,488"
2022-06-09,CO,"1,478,713","28,424"
2022-06-16,CO,"1,494,376","15,663"
2022-06-23,CO,"1,517,822","23,446"
2022-06-30,CO,"1,533,201","15,379"
2022-07-07,CO,"1,552,375","19,174"
2022-07-14,CO,"1,564,705","12,330"
2022-07-21,CO,"1,581,957","17,252"
2022-07-28,CO,"1,593,070","11,113"
2022-08-04,CO,"1,602,980","9,910"
2022-08-11,CO,"1,611,135","8,155"
2022-08-18,CO,"1,618,903","7,768"
2022-08-25,CO,"1,624,962","6,059"
2022-09-01,CO,"1,632,923","7,961"
2022-09-08,CO,"1,637,700","4,777"
2022-09-15,CO,"1,643,880","6,180"
2022-09-22,CO,"1,648,471","4,591"
2022-09-29,CO,"1,653,423","4,952"
2022-10-06,CO,"1,657,805","4,382"
2022-10-13,CO,"1,661,866","4,061"
2022-10-20,CO,"1,666,317","4,451"
2022-10-27,CO,"1,671,578","5,261"
2022-11-03,CO,"1,676,917","5,339"
2022-11-10,CO,"1,684,185","7,268"
2022-11-17,CO,"1,692,041","7,856"
2020-01-23,CT,0,0
2020-01-30,CT,0,0
2020-02-06,CT,0,0
2020-02-13,CT,0,0
2020-02-20,CT,0,0
2020-02-27,CT,0,0
2020-03-05,CT,0,0
2020-03-12,CT,5,5
2020-03-19,CT,124,119
2020-03-26,CT,"1,206","1,082"
2020-04-02,CT,"4,423","3,217"
2020-04-09,CT,"9,742","5,319"
2020-04-16,CT,"16,550","6,808"
2020-04-23,CT,"22,534","5,984"
2020-04-30,CT,"27,817","5,283"
2020-05-07,CT,"32,253","4,436"
2020-05-14,CT,"36,095","3,842"
2020-05-21,CT,"39,456","3,361"
2020-05-28,CT,"42,212","2,756"
2020-06-04,CT,"43,860","1,648"
2020-06-11,CT,"44,483",623
2020-06-18,CT,"45,359",876
2020-06-25,CT,"45,913",554
2020-07-02,CT,"46,573",660
2020-07-09,CT,"47,109",536
2020-07-16,CT,"47,636",527
2020-07-23,CT,"48,211",575
2020-07-30,CT,"49,540","1,329"
2020-08-06,CT,"50,225",685
2020-08-13,CT,"50,707",482
2020-08-20,CT,"51,314",607
2020-08-27,CT,"52,220",906
2020-09-03,CT,"53,108",888
2020-09-10,CT,"53,871",763
2020-09-17,CT,"55,166","1,295"
2020-09-24,CT,"56,315","1,149"
2020-10-01,CT,"57,550","1,235"
2020-10-08,CT,"59,364","1,814"
2020-10-15,CT,"61,861","2,497"
2020-10-22,CT,"64,871","3,010"
2020-10-29,CT,"69,127","4,256"
2020-11-05,CT,"75,373","6,246"
2020-11-12,CT,"84,741","9,368"
2020-11-19,CT,"97,028","12,287"
2020-11-26,CT,"109,152","12,124"
2020-12-03,CT,"121,426","12,274"
2020-12-10,CT,"140,548","19,122"
2020-12-17,CT,"157,781","17,233"
2020-12-24,CT,"170,705","12,924"
2020-12-31,CT,"183,663","12,958"
2021-01-07,CT,"199,454","15,791"
2021-01-14,CT,"220,576","21,122"
2021-01-21,CT,"234,134","13,558"
2021-01-28,CT,"247,339","13,205"
2021-02-04,CT,"257,004","9,665"
2021-02-11,CT,"265,496","8,492"
2021-02-18,CT,"271,356","5,860"
2021-02-25,CT,"278,184","6,828"
2021-03-04,CT,"283,622","5,438"
2021-03-11,CT,"288,657","5,035"
2021-03-18,CT,"294,328","5,671"
2021-03-25,CT,"302,022","7,694"
2021-04-01,CT,"310,624","8,602"
2021-04-08,CT,"318,767","8,143"
2021-04-15,CT,"327,298","8,531"
2021-04-22,CT,"332,995","5,697"
2021-04-29,CT,"337,961","4,966"
2021-05-06,CT,"341,571","3,610"
2021-05-13,CT,"344,141","2,570"
2021-05-20,CT,"345,948","1,807"
2021-05-27,CT,"346,980","1,032"
2021-06-03,CT,"347,678",698
2021-06-10,CT,"348,262",584
2021-06-17,CT,"348,561",299
2021-06-24,CT,"348,840",279
2021-07-01,CT,"349,353",513
2021-07-08,CT,"349,744",391
2021-07-15,CT,"350,387",643
2021-07-22,CT,"351,530","1,143"
2021-07-29,CT,"353,505","1,975"
2021-08-05,CT,"356,701","3,196"
2021-08-12,CT,"360,552","3,851"
2021-08-19,CT,"364,891","4,339"
2021-08-26,CT,"369,132","4,241"
2021-09-02,CT,"373,784","4,652"
2021-09-09,CT,"377,682","3,898"
2021-09-16,CT,"381,732","4,050"
2021-09-23,CT,"386,672","4,940"
2021-09-30,CT,"390,180","3,508"
2021-10-07,CT,"392,951","2,771"
2021-10-14,CT,"395,721","2,770"
2021-10-21,CT,"399,363","3,642"
2021-10-28,CT,"401,716","2,353"
2021-11-04,CT,"404,218","2,502"
2021-11-11,CT,"406,752","2,534"
2021-11-18,CT,"411,311","4,559"
2021-11-25,CT,"416,573","5,262"
2021-12-02,CT,"422,785","6,212"
2021-12-09,CT,"433,464","10,679"
2021-12-16,CT,"452,038","18,574"
2021-12-23,CT,"471,141","19,103"
2021-12-30,CT,"502,484","31,343"
2022-01-06,CT,"554,812","52,328"
2022-01-13,CT,"619,185","64,373"
2022-01-20,CT,"662,425","43,240"
2022-01-27,CT,"690,350","27,925"
2022-02-03,CT,"702,426","12,076"
2022-02-10,CT,"710,669","8,243"
2022-02-17,CT,"717,520","6,851"
2022-02-24,CT,"721,496","3,976"
2022-03-03,CT,"723,812","2,316"
2022-03-10,CT,"729,063","5,251"
2022-03-17,CT,"731,128","2,065"
2022-03-24,CT,"733,328","2,200"
2022-03-31,CT,"736,033","2,705"
2022-04-07,CT,"739,454","3,421"
2022-04-14,CT,"744,052","4,598"
2022-04-21,CT,"749,783","5,731"
2022-04-28,CT,"755,971","6,188"
2022-05-05,CT,"763,149","7,178"
2022-05-12,CT,"777,066","13,917"
2022-05-19,CT,"789,266","12,200"
2022-05-26,CT,"800,506","11,240"
2022-06-02,CT,"808,846","8,340"
2022-06-09,CT,"814,957","6,111"
2022-06-16,CT,"821,751","6,794"
2022-06-23,CT,"826,705","4,954"
2022-06-30,CT,"830,617","3,912"
2022-07-07,CT,"835,637","5,020"
2022-07-14,CT,"840,721","5,084"
2022-07-21,CT,"846,008","5,287"
2022-07-28,CT,"851,842","5,834"
2022-08-04,CT,"857,252","5,410"
2022-08-11,CT,"862,619","5,367"
2022-08-18,CT,"867,818","5,199"
2022-08-25,CT,"872,129","4,311"
2022-09-01,CT,"876,176","4,047"
2022-09-08,CT,"880,110","3,934"
2022-09-15,CT,"884,096","3,986"
2022-09-22,CT,"888,859","4,763"
2022-09-29,CT,"893,734","4,875"
2022-10-06,CT,"898,395","4,661"
2022-10-13,CT,"902,675","4,280"
2022-10-20,CT,"906,547","3,872"
2022-10-27,CT,"909,912","3,365"
2022-11-03,CT,"913,387","3,475"
2022-11-10,CT,"916,447","3,060"
2022-11-17,CT,"919,165","2,718"
2020-01-23,DC,0,0
2020-01-30,DC,0,0
2020-02-06,DC,0,0
2020-02-13,DC,0,0
2020-02-20,DC,0,0
2020-02-27,DC,0,0
2020-03-05,DC,0,0
2020-03-12,DC,2,2
2020-03-19,DC,39,37
2020-03-26,DC,231,192
2020-04-02,DC,586,355
2020-04-09,DC,"1,440",854
2020-04-16,DC,"2,197",757
2020-04-23,DC,"3,206","1,009"
2020-04-30,DC,"4,106",900
2020-05-07,DC,"5,461","1,355"
2020-05-14,DC,"6,584","1,123"
2020-05-21,DC,"7,551",967
2020-05-28,DC,"8,406",855
2020-06-04,DC,"9,016",610
2020-06-11,DC,"9,537",521
2020-06-18,DC,"9,847",310
2020-06-25,DC,"10,128",281
2020-07-02,DC,"10,365",237
2020-07-09,DC,"10,642",277
2020-07-16,DC,"11,026",384
2020-07-23,DC,"11,529",503
2020-07-30,DC,"11,999",470
2020-08-06,DC,"12,443",444
2020-08-13,DC,"12,959",516
2020-08-20,DC,"13,354",395
2020-08-27,DC,"13,722",368
2020-09-03,DC,"14,077",355
2020-09-10,DC,"14,387",310
2020-09-17,DC,"14,743",356
2020-09-24,DC,"15,050",307
2020-10-01,DC,"15,326",276
2020-10-08,DC,"15,697",371
2020-10-15,DC,"16,132",435
2020-10-22,DC,"16,498",366
2020-10-29,DC,"16,973",475
2020-11-05,DC,"17,601",628
2020-11-12,DC,"18,379",778
2020-11-19,DC,"19,465","1,086"
2020-11-26,DC,"20,516","1,051"
2020-12-03,DC,"21,842","1,326"
2020-12-10,DC,"23,854","2,012"
2020-12-17,DC,"25,602","1,748"
2020-12-24,DC,"27,226","1,624"
2020-12-31,DC,"28,758","1,532"
2021-01-07,DC,"30,482","1,724"
2021-01-14,DC,"32,600","2,118"
2021-01-21,DC,"34,403","1,803"
2021-01-28,DC,"35,865","1,462"
2021-02-04,DC,"37,199","1,334"
2021-02-11,DC,"38,348","1,149"
2021-02-18,DC,"39,180",832
2021-02-25,DC,"39,943",763
2021-03-04,DC,"40,818",875
2021-03-11,DC,"42,006","1,188"
2021-03-18,DC,"42,811",805
2021-03-25,DC,"43,595",784
2021-04-01,DC,"44,513",918
2021-04-08,DC,"45,328",815
2021-04-15,DC,"46,209",881
2021-04-22,DC,"46,941",732
2021-04-29,DC,"47,533",592
2021-05-06,DC,"48,041",508
2021-05-13,DC,"48,336",295
2021-05-20,DC,"48,634",298
2021-05-27,DC,"48,822",188
2021-06-03,DC,"49,011",189
2021-06-10,DC,"49,127",116
2021-06-17,DC,"49,223",96
2021-06-24,DC,"49,284",61
2021-07-01,DC,"49,355",71
2021-07-08,DC,"49,423",68
2021-07-15,DC,"49,574",151
2021-07-22,DC,"49,858",284
2021-07-29,DC,"50,268",410
2021-08-05,DC,"50,858",590
2021-08-12,DC,"51,853",995
2021-08-19,DC,"53,024","1,171"
2021-08-26,DC,"54,156","1,132"
2021-09-02,DC,"55,570","1,414"
2021-09-09,DC,"56,694","1,124"
2021-09-16,DC,"58,440","1,746"
2021-09-23,DC,"59,849","1,409"
2021-09-30,DC,"60,996","1,147"
2021-10-07,DC,"61,978",982
2021-10-14,DC,"62,750",772
2021-10-21,DC,"63,400",650
2021-10-28,DC,"63,990",590
2021-11-04,DC,"64,602",612
2021-11-11,DC,"65,159",557
2021-11-18,DC,"65,793",634
2021-11-25,DC,"66,510",717
2021-12-02,DC,"67,047",537
2021-12-09,DC,"68,262","1,215"
2021-12-16,DC,"69,867","1,605"
2021-12-23,DC,"77,661","7,794"
2021-12-30,DC,"92,045","14,384"
2022-01-06,DC,"106,819","14,774"
2022-01-13,DC,"118,802","11,983"
2022-01-20,DC,"126,187","7,385"
2022-01-27,DC,"129,479","3,292"
2022-02-03,DC,"131,093","1,614"
2022-02-10,DC,"132,628","1,535"
2022-02-17,DC,"133,459",831
2022-02-24,DC,"134,114",655
2022-03-03,DC,"134,678",564
2022-03-10,DC,"135,086",408
2022-03-17,DC,"135,575",489
2022-03-24,DC,"136,062",487
2022-03-31,DC,"136,598",536
2022-04-07,DC,"137,603","1,005"
2022-04-14,DC,"139,160","1,557"
2022-04-21,DC,"140,674","1,514"
2022-04-28,DC,"141,943","1,269"
2022-05-05,DC,"141,943",0
2022-05-12,DC,"143,005","1,062"
2022-05-19,DC,"146,163","3,158"
2022-05-26,DC,"148,270","2,107"
2022-06-02,DC,"150,303","2,033"
2022-06-09,DC,"151,978","1,675"
2022-06-16,DC,"153,436","1,458"
2022-06-23,DC,"155,026","1,590"
2022-06-30,DC,"156,557","1,531"
2022-07-07,DC,"157,303",746
2022-07-14,DC,"159,289","1,986"
2022-07-21,DC,"160,723","1,434"
2022-07-28,DC,"162,098","1,375"
2022-08-04,DC,"163,192","1,094"
2022-08-11,DC,"164,022",830
2022-08-18,DC,"164,724",702
2022-08-25,DC,"165,573",849
2022-09-01,DC,"166,166",593
2022-09-08,DC,"166,724",558
2022-09-15,DC,"167,242",518
2022-09-22,DC,"167,857",615
2022-09-29,DC,"168,359",502
2022-10-06,DC,"168,642",283
2022-10-13,DC,"168,760",118
2022-10-20,DC,"169,436",676
2022-10-27,DC,"169,709",273
2022-11-03,DC,"170,041",332
2022-11-10,DC,"170,482",441
2022-11-17,DC,"170,750",268
2020-01-23,DE,5,5
2020-01-30,DE,5,0
2020-02-06,DE,8,3
2020-02-13,DE,9,1
2020-02-20,DE,10,1
2020-02-27,DE,12,2
2020-03-05,DE,12,0
2020-03-12,DE,15,3
2020-03-19,DE,35,20
2020-03-26,DE,167,132
2020-04-02,DE,464,297
2020-04-09,DE,"1,227",763
2020-04-16,DE,"2,113",886
2020-04-23,DE,"3,407","1,294"
2020-04-30,DE,"4,802","1,395"
2020-05-07,DE,"6,140","1,338"
2020-05-14,DE,"7,314","1,174"
2020-05-21,DE,"8,462","1,148"
2020-05-28,DE,"9,203",741
2020-06-04,DE,"9,773",570
2020-06-11,DE,"10,183",410
2020-06-18,DE,"10,585",402
2020-06-25,DE,"11,000",415
2020-07-02,DE,"11,783",783
2020-07-09,DE,"12,573",790
2020-07-16,DE,"13,518",945
2020-07-23,DE,"14,266",748
2020-07-30,DE,"14,968",702
2020-08-06,DE,"15,557",589
2020-08-13,DE,"16,051",494
2020-08-20,DE,"16,514",463
2020-08-27,DE,"17,017",503
2020-09-03,DE,"17,731",714
2020-09-10,DE,"18,383",652
2020-09-17,DE,"19,098",715
2020-09-24,DE,"19,810",712
2020-10-01,DE,"20,626",816
2020-10-08,DE,"21,534",908
2020-10-15,DE,"22,422",888
2020-10-22,DE,"23,384",962
2020-10-29,DE,"24,392","1,008"
2020-11-05,DE,"25,572","1,180"
2020-11-12,DE,"27,337","1,765"
2020-11-19,DE,"29,942","2,605"
2020-11-26,DE,"33,313","3,371"
2020-12-03,DE,"37,217","3,904"
2020-12-10,DE,"42,754","5,537"
2020-12-17,DE,"48,653","5,899"
2020-12-24,DE,"52,990","4,337"
2020-12-31,DE,"57,512","4,522"
2021-01-07,DE,"63,136","5,624"
2021-01-14,DE,"68,394","5,258"
2021-01-21,DE,"72,946","4,552"
2021-01-28,DE,"76,883","3,937"
2021-02-04,DE,"79,612","2,729"
2021-02-11,DE,"82,370","2,758"
2021-02-18,DE,"84,404","2,034"
2021-02-25,DE,"86,278","1,874"
2021-03-04,DE,"88,175","1,897"
2021-03-11,DE,"89,567","1,392"
2021-03-18,DE,"90,954","1,387"
2021-03-25,DE,"92,468","1,514"
2021-04-01,DE,"94,594","2,126"
2021-04-08,DE,"96,713","2,119"
2021-04-15,DE,"99,134","2,421"
2021-04-22,DE,"101,452","2,318"
2021-04-29,DE,"103,172","1,720"
2021-05-06,DE,"104,630","1,458"
2021-05-13,DE,"105,624",994
2021-05-20,DE,"106,391",767
2021-05-27,DE,"106,966",575
2021-06-03,DE,"107,309",343
2021-06-10,DE,"107,590",281
2021-06-17,DE,"107,804",214
2021-06-24,DE,"107,955",151
2021-07-01,DE,"108,097",142
2021-07-08,DE,"108,260",163
2021-07-15,DE,"108,534",274
2021-07-22,DE,"108,859",325
2021-07-29,DE,"109,368",509
2021-08-05,DE,"110,277",909
2021-08-12,DE,"111,731","1,454"
2021-08-19,DE,"113,822","2,091"
2021-08-26,DE,"116,099","2,277"
2021-09-02,DE,"118,768","2,669"
2021-09-09,DE,"121,340","2,572"
2021-09-16,DE,"124,613","3,273"
2021-09-23,DE,"127,850","3,237"
2021-09-30,DE,"130,828","2,978"
2021-10-07,DE,"134,028","3,200"
2021-10-14,DE,"136,806","2,778"
2021-10-21,DE,"139,164","2,358"
2021-10-28,DE,"141,112","1,948"
2021-11-04,DE,"142,852","1,740"
2021-11-11,DE,"144,571","1,719"
2021-11-18,DE,"146,804","2,233"
2021-11-25,DE,"149,380","2,576"
2021-12-02,DE,"152,141","2,761"
2021-12-09,DE,"156,219","4,078"
2021-12-16,DE,"160,606","4,387"
2021-12-23,DE,"166,191","5,585"
2021-12-30,DE,"175,866","9,675"
2022-01-06,DE,"194,056","18,190"
2022-01-13,DE,"218,166","24,110"
2022-01-20,DE,"233,263","15,097"
2022-01-27,DE,"244,364","11,101"
2022-02-03,DE,"249,460","5,096"
2022-02-10,DE,"252,282","2,822"
2022-02-17,DE,"254,045","1,763"
2022-02-24,DE,"255,071","1,026"
2022-03-03,DE,"255,767",696
2022-03-10,DE,"256,398",631
2022-03-17,DE,"256,860",462
2022-03-24,DE,"257,286",426
2022-03-31,DE,"257,787",501
2022-04-07,DE,"258,417",630
2022-04-14,DE,"259,371",954
2022-04-21,DE,"260,497","1,126"
2022-04-28,DE,"261,834","1,337"
2022-05-05,DE,"263,640","1,806"
2022-05-12,DE,"266,440","2,800"
2022-05-19,DE,"270,408","3,968"
2022-05-26,DE,"274,338","3,930"
2022-06-02,DE,"277,394","3,056"
2022-06-09,DE,"279,821","2,427"
2022-06-16,DE,"281,616","1,795"
2022-06-23,DE,"283,021","1,405"
2022-06-30,DE,"284,733","1,712"
2022-07-07,DE,"286,412","1,679"
2022-07-14,DE,"288,583","2,171"
2022-07-21,DE,"290,401","1,818"
2022-07-28,DE,"293,222","2,821"
2022-08-04,DE,"295,460","2,238"
2022-08-11,DE,"297,517","2,057"
