Date,State,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2021-02-14,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MO,4331743,1638893,328925,0,39060,6401,40,190,1553824,764410,74277,1981040,2276426
2021-02-14,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NV,1374233,650012,130552,236368,96196,10993,0,0,250110,2,236368,1137863,2
2021-02-14,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,RI,766988,206662,17419,51704,8084,4625,505,2775,19420,455794,51704,259490,455794
2021-02-14,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,UT,2122197,1430344,27368,269447,39715,22638,30830,0,126290,264333,269447,1588417,264333
2021-02-14,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,CA,44770601,7747731,1460058,10503003,3461752,94197,188394,70648,5820178,15424640,10503003,18842958,15424640
2021-02-10,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,DE,600565,294170,110604,51447,14955,0,0,0,55705,73684,51447,475434,73684
2021-02-10,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,IL,16822385,5408895,1217176,1146262,614951,13536,16550,0,485161,7919854,1146262,7756269,7919854
2021-02-10,IN,3021613,2080269,228287,0,56696,0,0,0,364284,292077,115865,1461915,1443833
2021-02-10,KS,1211493,762939,57552,0,22970,7674,0,0,41612,318746,90580,654377,466536
2021-02-10,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MO,4276558,1607159,323092,0,38158,6302,40,189,1541451,760167,72914,1939383,2264261
2021-02-10,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NV,1361786,644124,129369,234227,93963,10894,0,0,249206,3,234227,1127556,3
2021-02-10,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,RI,762405,206662,17419,51704,8084,4625,505,2775,19420,451211,51704,259490,451211
2021-02-10,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,UT,2094809,1408639,26904,265792,38978,22341,30407,0,124864,263287,265792,1565730,263287
2021-02-10,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,CA,43994322,7414143,1362724,10717016,3256679,92388,184776,69291,5587278,15310027,10717016,17967279,15310027
2021-02-07,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,DE,597251,292313,109737,51045,14871,0,0,0,55716,73569,51045,472637,73569
2021-02-07,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,IL,16636585,5334127,1202212,1134342,605389,13365,16322,0,480297,7850531,1134342,7651712,7850531
2021-02-07,IN,3006430,2059500,226033,0,56174,0,0,0,359865,304858,115206,1452484,1438740
2021-02-07,KS,1197053,752278,56573,0,22602,7558,0,0,40823,317219,89443,644150,463460
2021-02-07,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NV,1352520,640382,128618,231512,93417,10830,0,0,247758,3,231512,1121005,3
2021-02-07,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,RI,752738,201590,17007,50658,7857,4572,499,2407,19090,449058,50658,253022,449058
2021-02-07,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,UT,2076035,1392956,26545,263092,38508,22111,30053,0,123753,262415,263092,1550528,262415
2021-02-07,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,DE,590313,288758,108103,50206,14644,0,0,0,55207,73395,50206,466712,73395
2021-02-03,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,IL,16258348,5212410,1174461,1112358,586370,12996,15865,0,470742,7673146,1112358,7472844,7673146
2021-02-03,IN,2973618,2040811,223891,0,55515,0,0,0,357861,295540,113835,1433629,1426154
2021-02-03,KS,1186849,744513,55982,0,22355,7494,0,0,40388,316117,88648,638411,459790
2021-02-03,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NV,1339525,634229,127382,227947,92519,10726,0,0,246719,3,227947,1111575,3
2021-02-03,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,RI,747804,201590,17007,50658,7857,4572,499,2407,19090,444124,50658,253022,444124
2021-02-03,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,UT,2044811,1370131,26051,259341,37851,21803,29613,0,122305,261513,259341,1523957,261513
2021-02-03,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,DE,586012,286430,107099,49757,14466,0,0,0,54934,73326,49757,462929,73326
2021-01-31,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,IL,16039292,5136000,1160545,1099567,576021,12811,15629,0,465774,7572945,1099567,7366780,7572945
2021-01-31,IN,2957867,2022076,221615,0,55124,0,0,0,352525,306527,113177,1424269,1420421
2021-01-31,KS,1168723,731894,54976,0,21857,7357,0,0,39322,313317,86979,626445,455299
2021-01-31,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NV,1331125,629622,126456,226291,91847,10649,0,0,246258,2,226291,1104832,2
2021-01-31,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,RI,737890,194506,16495,49143,7577,4515,491,2074,18594,444495,49143,244252,444495
2021-01-31,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,UT,2024647,1352676,25686,256010,37215,21589,29246,0,120783,260320,256010,1508317,260320
2021-01-31,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,DE,576414,281713,104874,48621,14159,0,0,0,53598,73449,48621,454344,73449
2021-01-27,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,IL,15633443,5007329,1132006,1075106,557029,12411,15186,0,456094,7378282,1075106,7180055,7378282
2021-01-27,IN,2920127,1990241,217911,0,54228,0,0,0,342785,314962,111644,1403396,1405087
2021-01-27,KS,1159776,725359,54426,0,21642,7240,0,0,38804,312305,86176,620086,453514
2021-01-27,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NV,1316036,621863,124898,223502,90715,10517,0,0,244538,3,223502,1092531,3
2021-01-27,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,RI,730629,194506,16495,49143,7577,4515,491,2074,18594,437234,49143,244252,437234
2021-01-27,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,UT,1989106,1325772,25123,251323,36319,21218,28749,0,119009,258180,251323,1479603,258180
2021-01-27,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,DE,570717,278540,103616,48070,14001,0,0,0,52960,73530,48070,449117,73530
2021-01-24,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,IL,15409832,4923891,1115092,1059719,545078,12186,14957,0,450033,7288876,1059719,7061237,7288876
2021-01-24,IN,2900051,1978349,216645,0,53885,0,0,0,341597,309575,110777,1391652,1397622
2021-01-24,KS,1137411,709245,53082,0,21056,7071,0,0,37772,309185,84513,606128,446770
2021-01-24,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NV,1306236,617849,124092,220753,90130,10449,0,0,242959,4,220753,1085479,4
2021-01-24,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,RI,715438,187119,16035,47603,7238,4428,479,381,18219,433936,47603,233899,433936
2021-01-24,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,UT,1965485,1304949,24648,247510,35554,20955,28370,0,117485,256701,247510,1461274,256701
2021-01-24,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
