Date,State,tot_deaths,new_deaths
2022-08-11,KS,"8,932",6
2022-08-18,KS,"8,940",8
2022-08-25,KS,"8,952",12
2022-09-01,KS,"9,011",59
2022-09-08,KS,"9,027",16
2022-09-15,KS,"9,069",42
2022-09-22,KS,"9,078",9
2022-09-29,KS,"9,554",7
2022-10-06,KS,"9,573",19
2022-10-13,KS,"9,590",17
2022-10-20,KS,"9,601",11
2022-10-27,KS,"9,607",6
2022-11-03,KS,"9,620",12
2022-11-10,KS,"9,626",6
2022-11-17,KS,"9,652",26
2020-01-23,KY,0,0
2020-01-30,KY,0,0
2020-02-06,KY,0,0
2020-02-13,KY,0,0
2020-02-20,KY,0,0
2020-02-27,KY,0,0
2020-03-05,KY,0,0
2020-03-12,KY,0,0
2020-03-19,KY,1,1
2020-03-26,KY,5,4
2020-04-02,KY,18,13
2020-04-09,KY,63,45
2020-04-16,KY,115,52
2020-04-23,KY,185,70
2020-04-30,KY,234,49
2020-05-07,KY,283,49
2020-05-14,KY,321,38
2020-05-21,KY,376,55
2020-05-28,KY,400,24
2020-06-04,KY,450,50
2020-06-11,KY,483,33
2020-06-18,KY,515,32
2020-06-25,KY,536,21
2020-07-02,KY,570,34
2020-07-09,KY,605,35
2020-07-16,KY,642,37
2020-07-23,KY,673,31
2020-07-30,KY,720,47
2020-08-06,KY,748,28
2020-08-13,KY,789,41
2020-08-20,KY,841,52
2020-08-27,KY,901,60
2020-09-03,KY,966,65
2020-09-10,KY,"1,013",47
2020-09-17,KY,"1,081",68
2020-09-24,KY,"1,123",42
2020-10-01,KY,"1,173",50
2020-10-08,KY,"1,222",49
2020-10-15,KY,"1,275",53
2020-10-22,KY,"1,362",87
2020-10-29,KY,"1,441",79
2020-11-05,KY,"1,513",72
2020-11-12,KY,"1,604",91
2020-11-19,KY,"1,712",108
2020-11-26,KY,"1,835",123
2020-12-03,KY,"1,944",109
2020-12-10,KY,"2,118",174
2020-12-17,KY,"2,262",144
2020-12-24,KY,"2,464",202
2020-12-31,KY,"2,621",157
2021-01-07,KY,"2,771",150
2021-01-14,KY,"2,945",174
2021-01-21,KY,"3,194",249
2021-01-28,KY,"3,495",301
2021-02-04,KY,"3,812",317
2021-02-11,KY,"4,126",314
2021-02-18,KY,"4,318",192
2021-02-25,KY,"4,476",158
2021-03-04,KY,"4,671",195
2021-03-11,KY,"4,850",179
2021-03-18,KY,"5,029",179
2021-03-25,KY,"5,814",785
2021-04-01,KY,"6,064",250
2021-04-08,KY,"6,181",117
2021-04-15,KY,"6,259",78
2021-04-22,KY,"6,360",101
2021-04-29,KY,"6,473",113
2021-05-06,KY,"6,528",55
2021-05-13,KY,"6,615",87
2021-05-20,KY,"6,668",53
2021-05-27,KY,"6,721",53
2021-06-03,KY,"7,059",338
2021-06-10,KY,"7,104",45
2021-06-17,KY,"7,166",62
2021-06-24,KY,"7,189",23
2021-07-01,KY,"7,213",24
2021-07-08,KY,"7,242",29
2021-07-15,KY,"7,267",25
2021-07-22,KY,"7,301",34
2021-07-29,KY,"7,320",19
2021-08-05,KY,"7,348",28
2021-08-12,KY,"7,391",43
2021-08-19,KY,"7,457",66
2021-08-26,KY,"7,573",116
2021-09-02,KY,"7,761",188
2021-09-09,KY,"7,900",139
2021-09-16,KY,"8,092",192
2021-09-23,KY,"8,368",276
2021-09-30,KY,"8,633",265
2021-10-07,KY,"8,919",286
2021-10-14,KY,"9,182",263
2021-10-21,KY,"9,425",243
2021-10-28,KY,"9,665",240
2021-11-04,KY,"9,833",168
2021-11-11,KY,"10,062",229
2021-11-18,KY,"10,318",256
2021-11-25,KY,"10,760",442
2021-12-02,KY,"10,943",183
2021-12-09,KY,"11,347",404
2021-12-16,KY,"11,676",329
2021-12-23,KY,"11,883",207
2021-12-30,KY,"12,097",214
2022-01-06,KY,"12,255",158
2022-01-13,KY,"12,434",179
2022-01-20,KY,"12,614",180
2022-01-27,KY,"12,786",172
2022-02-03,KY,"12,974",188
2022-02-10,KY,"13,182",208
2022-02-17,KY,"13,449",267
2022-02-24,KY,"13,664",215
2022-03-03,KY,"13,900",236
2022-03-10,KY,"14,097",197
2022-03-17,KY,"14,380",283
2022-03-24,KY,"14,659",279
2022-03-31,KY,"14,895",236
2022-04-07,KY,"15,028",133
2022-04-14,KY,"15,028",0
2022-04-21,KY,"15,028",0
2022-04-28,KY,"15,413",385
2022-05-05,KY,"15,568",155
2022-05-12,KY,"15,733",165
2022-05-19,KY,"15,826",93
2022-05-26,KY,"15,904",78
2022-06-02,KY,"15,941",37
2022-06-09,KY,"16,004",63
2022-06-16,KY,"16,063",59
2022-06-23,KY,"16,114",51
2022-06-30,KY,"16,144",30
2022-07-07,KY,"16,182",38
2022-07-14,KY,"16,243",61
2022-07-21,KY,"16,292",49
2022-07-28,KY,"16,351",59
2022-08-04,KY,"16,396",45
2022-08-11,KY,"16,464",68
2022-08-18,KY,"16,540",76
2022-08-25,KY,"16,603",63
2022-09-01,KY,"16,679",76
2022-09-08,KY,"16,757",78
2022-09-15,KY,"16,822",65
2022-09-22,KY,"16,902",80
2022-09-29,KY,"16,969",67
2022-10-06,KY,"17,030",61
2022-10-13,KY,"17,111",81
2022-10-20,KY,"17,191",80
2022-10-27,KY,"17,261",70
2022-11-03,KY,"17,321",60
2022-11-10,KY,"17,361",40
2022-11-17,KY,"17,410",49
2020-01-23,LA,0,0
2020-01-30,LA,0,0
2020-02-06,LA,0,0
2020-02-13,LA,0,0
2020-02-20,LA,0,0
2020-02-27,LA,0,0
2020-03-05,LA,0,0
2020-03-12,LA,0,0
2020-03-19,LA,6,6
2020-03-26,LA,65,59
2020-04-02,LA,273,208
2020-04-09,LA,655,382
2020-04-16,LA,"1,104",449
2020-04-23,LA,"1,475",371
2020-04-30,LA,"1,841",366
2020-05-07,LA,"2,162",321
2020-05-14,LA,"2,381",219
2020-05-21,LA,"2,609",228
2020-05-28,LA,"2,721",112
2020-06-04,LA,"2,868",147
2020-06-11,LA,"2,967",99
2020-06-18,LA,"3,059",92
2020-06-25,LA,"3,151",92
2020-07-02,LA,"3,238",87
2020-07-09,LA,"3,339",101
2020-07-16,LA,"3,460",121
2020-07-23,LA,"3,667",207
2020-07-30,LA,"3,882",215
2020-08-06,LA,"4,096",214
2020-08-13,LA,"4,355",259
2020-08-20,LA,"4,608",253
2020-08-27,LA,"4,851",243
2020-09-03,LA,"5,005",154
2020-09-10,LA,"5,139",134
2020-09-17,LA,"5,296",157
2020-09-24,LA,"5,408",112
2020-10-01,LA,"5,511",103
2020-10-08,LA,"5,603",92
2020-10-15,LA,"5,695",92
2020-10-22,LA,"5,784",89
2020-10-29,LA,"5,890",106
2020-11-05,LA,"5,975",85
2020-11-12,LA,"6,058",83
2020-11-19,LA,"6,184",126
2020-11-26,LA,"6,350",166
2020-12-03,LA,"6,501",151
2020-12-10,LA,"6,683",182
2020-12-17,LA,"6,932",249
2020-12-24,LA,"7,226",294
2020-12-31,LA,"7,448",222
2021-01-07,LA,"7,681",233
2021-01-14,LA,"8,022",341
2021-01-21,LA,"8,383",361
2021-01-28,LA,"8,688",305
2021-02-04,LA,"9,006",318
2021-02-11,LA,"9,212",206
2021-02-18,LA,"9,390",178
2021-02-25,LA,"9,527",137
2021-03-04,LA,"9,668",141
2021-03-11,LA,"9,812",144
2021-03-18,LA,"9,955",143
2021-03-25,LA,"10,055",100
2021-04-01,LA,"10,141",86
2021-04-08,LA,"10,185",44
2021-04-15,LA,"10,264",79
2021-04-22,LA,"10,316",52
2021-04-29,LA,"10,366",50
2021-05-06,LA,"10,417",51
2021-05-13,LA,"10,461",44
2021-05-20,LA,"10,507",46
2021-05-27,LA,"10,561",54
2021-06-03,LA,"10,594",33
2021-06-10,LA,"10,632",38
2021-06-17,LA,"10,670",38
2021-06-24,LA,"10,708",38
2021-07-01,LA,"10,735",27
2021-07-08,LA,"10,765",30
2021-07-15,LA,"10,809",44
2021-07-22,LA,"10,874",65
2021-07-29,LA,"10,948",74
2021-08-05,LA,"11,130",182
2021-08-12,LA,"11,407",277
2021-08-19,LA,"11,790",383
2021-08-26,LA,"12,225",435
2021-09-02,LA,"12,582",357
2021-09-09,LA,"12,915",333
2021-09-16,LA,"13,318",403
2021-09-23,LA,"13,659",341
2021-09-30,LA,"13,900",241
2021-10-07,LA,"14,101",201
2021-10-14,LA,"14,266",165
2021-10-21,LA,"14,422",156
2021-10-28,LA,"14,504",82
2021-11-04,LA,"14,582",78
2021-11-11,LA,"14,659",77
2021-11-18,LA,"14,720",61
2021-11-25,LA,"14,770",50
2021-12-02,LA,"14,801",31
2021-12-09,LA,"14,854",53
2021-12-16,LA,"14,909",55
2021-12-23,LA,"14,943",34
2021-12-30,LA,"14,981",38
2022-01-06,LA,"15,024",43
2022-01-13,LA,"15,116",92
2022-01-20,LA,"15,247",131
2022-01-27,LA,"15,521",274
2022-02-03,LA,"15,781",260
2022-02-10,LA,"16,065",284
2022-02-17,LA,"16,303",238
2022-02-24,LA,"16,556",253
2022-03-03,LA,"16,674",118
2022-03-10,LA,"16,831",157
2022-03-17,LA,"16,960",129
2022-03-24,LA,"17,042",82
2022-03-31,LA,"17,116",74
2022-04-07,LA,"17,153",37
2022-04-14,LA,"17,183",30
2022-04-21,LA,"17,203",20
2022-04-28,LA,"17,229",26
2022-05-05,LA,"17,261",32
2022-05-12,LA,"17,281",20
2022-05-19,LA,"17,298",17
2022-05-26,LA,"17,313",15
2022-06-02,LA,"17,324",11
2022-06-09,LA,"17,346",22
2022-06-16,LA,"17,363",17
2022-06-23,LA,"17,378",15
2022-06-30,LA,"17,405",27
2022-07-07,LA,"17,421",16
2022-07-14,LA,"17,459",38
2022-07-21,LA,"17,492",33
2022-07-28,LA,"17,550",58
2022-08-04,LA,"17,616",66
2022-08-11,LA,"17,676",60
2022-08-18,LA,"17,743",67
2022-08-25,LA,"17,822",79
2022-09-01,LA,"17,870",48
2022-09-08,LA,"17,898",28
2022-09-15,LA,"17,954",56
2022-09-22,LA,"17,992",38
2022-09-29,LA,"18,045",53
2022-10-06,LA,"18,087",42
2022-10-13,LA,"18,126",39
2022-10-20,LA,"18,137",11
2022-10-27,LA,"18,167",30
2022-11-03,LA,"18,192",25
2022-11-10,LA,"18,217",25
2022-11-17,LA,"18,234",17
2020-01-23,MA,0,0
2020-01-30,MA,0,0
2020-02-06,MA,0,0
2020-02-13,MA,0,0
2020-02-20,MA,0,0
2020-02-27,MA,0,0
2020-03-05,MA,0,0
2020-03-12,MA,0,0
2020-03-19,MA,0,0
2020-03-26,MA,15,15
2020-04-02,MA,122,107
2020-04-09,MA,433,311
2020-04-16,MA,"1,108",675
2020-04-23,MA,"2,182","1,074"
2020-04-30,MA,"3,406","1,224"
2020-05-07,MA,"4,420","1,014"
2020-05-14,MA,"5,315",895
2020-05-21,MA,"6,066",751
2020-05-28,MA,"6,547",481
2020-06-04,MA,"7,152",605
2020-06-11,MA,"7,454",302
2020-06-18,MA,"7,734",280
2020-06-25,MA,"7,938",204
2020-07-02,MA,"8,090",152
2020-07-09,MA,"8,243",153
2020-07-16,MA,"8,364",121
2020-07-23,MA,"8,468",104
2020-07-30,MA,"8,580",112
2020-08-06,MA,"8,659",79
2020-08-13,MA,"8,769",110
2020-08-20,MA,"8,876",107
2020-08-27,MA,"8,987",111
2020-09-03,MA,"9,066",79
2020-09-10,MA,"9,146",80
2020-09-17,MA,"9,245",99
2020-09-24,MA,"9,347",102
2020-10-01,MA,"9,456",109
2020-10-08,MA,"9,557",101
2020-10-15,MA,"9,647",90
2020-10-22,MA,"9,780",133
2020-10-29,MA,"9,924",144
2020-11-05,MA,"10,062",138
2020-11-12,MA,"10,222",160
2020-11-19,MA,"10,407",185
2020-11-26,MA,"10,604",197
2020-12-03,MA,"10,824",220
2020-12-10,MA,"11,166",342
2020-12-17,MA,"11,513",347
2020-12-24,MA,"11,887",374
2020-12-31,MA,"12,338",451
2021-01-07,MA,"12,836",498
2021-01-14,MA,"13,359",523
2021-01-21,MA,"13,829",470
2021-01-28,MA,"14,304",475
2021-02-04,MA,"14,708",404
2021-02-11,MA,"15,207",499
2021-02-18,MA,"15,623",416
2021-02-25,MA,"15,945",322
2021-03-04,MA,"16,252",307
2021-03-11,MA,"16,509",257
2021-03-18,MA,"16,732",223
2021-03-25,MA,"16,970",238
2021-04-01,MA,"17,185",215
2021-04-08,MA,"17,358",173
2021-04-15,MA,"17,427",69
2021-04-22,MA,"17,498",71
2021-04-29,MA,"17,578",80
2021-05-06,MA,"17,658",80
2021-05-13,MA,"17,712",54
2021-05-20,MA,"17,793",81
2021-05-27,MA,"17,839",46
2021-06-03,MA,"17,886",47
2021-06-10,MA,"17,917",31
2021-06-17,MA,"17,953",36
2021-06-24,MA,"17,980",27
2021-07-01,MA,"17,992",12
2021-07-08,MA,"18,006",14
2021-07-15,MA,"18,013",7
2021-07-22,MA,"18,036",23
2021-07-29,MA,"18,071",35
2021-08-05,MA,"18,087",16
2021-08-12,MA,"18,121",34
2021-08-19,MA,"18,164",43
2021-08-26,MA,"18,199",35
2021-09-02,MA,"18,257",58
2021-09-09,MA,"18,314",57
2021-09-16,MA,"18,407",93
2021-09-23,MA,"18,505",98
2021-09-30,MA,"18,600",95
2021-10-07,MA,"18,707",107
2021-10-14,MA,"18,802",95
2021-10-21,MA,"18,875",73
2021-10-28,MA,"18,970",95
2021-11-04,MA,"19,041",71
2021-11-11,MA,"19,112",71
2021-11-18,MA,"19,195",83
2021-11-25,MA,"19,265",70
2021-12-02,MA,"19,350",85
2021-12-09,MA,"19,453",103
2021-12-16,MA,"19,576",123
2021-12-23,MA,"19,725",149
2021-12-30,MA,"19,853",128
2022-01-06,MA,"19,925",72
2022-01-13,MA,"19,960",35
2022-01-20,MA,"19,969",9
2022-01-27,MA,"19,977",8
2022-02-03,MA,"19,977",0
2022-02-10,MA,"19,978",1
2022-02-17,MA,"19,978",0
2022-02-24,MA,"19,981",3
2022-03-03,MA,"19,981",0
2022-03-10,MA,"19,981",0
2022-03-17,MA,"20,013",32
2022-03-24,MA,"20,060",47
2022-03-31,MA,"20,098",38
2022-04-07,MA,"20,136",38
2022-04-14,MA,"20,166",30
2022-04-21,MA,"20,208",42
2022-04-28,MA,"20,247",39
2022-05-05,MA,"20,305",58
2022-05-12,MA,"20,365",60
2022-05-19,MA,"20,453",88
2022-05-26,MA,"20,544",91
2022-06-02,MA,"20,627",83
2022-06-09,MA,"20,709",82
2022-06-16,MA,"20,800",91
2022-06-23,MA,"20,874",74
2022-06-30,MA,"20,932",58
2022-07-07,MA,"20,997",65
2022-07-14,MA,"21,035",38
2022-07-21,MA,"21,068",33
2022-07-28,MA,"21,127",59
2022-08-04,MA,"21,175",48
2022-08-11,MA,"21,223",48
2022-08-18,MA,"21,284",61
2022-08-25,MA,"21,342",58
2022-09-01,MA,"21,389",47
2022-09-08,MA,"21,463",74
2022-09-15,MA,"21,535",72
2022-09-22,MA,"21,587",52
2022-09-29,MA,"21,646",59
2022-10-06,MA,"21,771",125
2022-10-13,MA,"21,841",70
2022-10-20,MA,"21,922",81
2022-10-27,MA,"22,023",101
2022-11-03,MA,"22,106",83
2022-11-10,MA,"22,209",103
2022-11-17,MA,"22,303",94
2020-01-23,MD,0,0
2020-01-30,MD,0,0
2020-02-06,MD,0,0
2020-02-13,MD,0,0
2020-02-20,MD,0,0
2020-02-27,MD,0,0
2020-03-05,MD,0,0
2020-03-12,MD,0,0
2020-03-19,MD,0,0
2020-03-26,MD,4,4
2020-04-02,MD,31,27
2020-04-09,MD,124,93
2020-04-16,MD,306,182
2020-04-23,MD,699,393
2020-04-30,MD,"1,077",378
2020-05-07,MD,"1,437",360
2020-05-14,MD,"1,808",371
2020-05-21,MD,"2,123",315
2020-05-28,MD,"2,392",269
2020-06-04,MD,"2,640",248
2020-06-11,MD,"2,845",205
2020-06-18,MD,"2,993",148
2020-06-25,MD,"3,107",114
2020-07-02,MD,"3,205",98
2020-07-09,MD,"3,276",71
2020-07-16,MD,"3,339",63
2020-07-23,MD,"3,403",64
2020-07-30,MD,"3,477",74
2020-08-06,MD,"3,536",59
2020-08-13,MD,"3,612",76
2020-08-20,MD,"3,661",49
2020-08-27,MD,"3,716",55
2020-09-03,MD,"3,768",52
2020-09-10,MD,"3,816",48
2020-09-17,MD,"3,855",39
2020-09-24,MD,"3,901",46
2020-10-01,MD,"3,948",47
2020-10-08,MD,"3,974",26
2020-10-15,MD,"4,022",48
2020-10-22,MD,"4,058",36
2020-10-29,MD,"4,115",57
2020-11-05,MD,"4,170",55
2020-11-12,MD,"4,248",78
2020-11-19,MD,"4,350",102
2020-11-26,MD,"4,518",168
2020-12-03,MD,"4,717",199
2020-12-10,MD,"4,962",245
2020-12-17,MD,"5,270",308
2020-12-24,MD,"5,568",298
2020-12-31,MD,"5,850",282
2021-01-07,MD,"6,132",282
2021-01-14,MD,"6,403",271
2021-01-21,MD,"6,690",287
2021-01-28,MD,"6,996",306
2021-02-04,MD,"7,220",224
2021-02-11,MD,"7,445",225
2021-02-18,MD,"7,631",186
2021-02-25,MD,"7,789",158
2021-03-04,MD,"7,918",129
2021-03-11,MD,"8,002",84
2021-03-18,MD,"8,099",97
2021-03-25,MD,"8,214",115
2021-04-01,MD,"8,286",72
2021-04-08,MD,"8,389",103
2021-04-15,MD,"8,493",104
2021-04-22,MD,"8,605",112
2021-04-29,MD,"8,709",104
2021-05-06,MD,"8,813",104
2021-05-13,MD,"8,879",66
2021-05-20,MD,"8,957",78
2021-05-27,MD,"9,037",80
2021-06-03,MD,"9,622",585
2021-06-10,MD,"9,658",36
2021-06-17,MD,"9,695",37
2021-06-24,MD,"9,722",27
2021-07-01,MD,"9,741",19
2021-07-08,MD,"9,754",13
2021-07-15,MD,"9,769",15
2021-07-22,MD,"9,792",23
2021-07-29,MD,"9,813",21
2021-08-05,MD,"9,840",27
2021-08-12,MD,"9,870",30
2021-08-19,MD,"9,907",37
2021-08-26,MD,"9,966",59
2021-09-02,MD,"10,024",58
2021-09-09,MD,"10,115",91
2021-09-16,MD,"10,217",102
2021-09-23,MD,"10,332",115
2021-09-30,MD,"10,426",94
2021-10-07,MD,"10,535",109
2021-10-14,MD,"10,644",109
2021-10-21,MD,"10,758",114
2021-10-28,MD,"10,841",83
2021-11-04,MD,"10,925",84
2021-11-11,MD,"11,014",89
2021-11-18,MD,"11,086",72
2021-11-25,MD,"11,148",62
2021-12-02,MD,"11,220",72
2021-12-09,MD,"11,255",35
2021-12-16,MD,"11,255",0
2021-12-23,MD,"11,255",0
2021-12-30,MD,"11,703",448
2022-01-06,MD,"11,993",290
2022-01-13,MD,"12,415",422
2022-01-20,MD,"12,866",451
2022-01-27,MD,"13,280",414
2022-02-03,MD,"13,572",292
2022-02-10,MD,"13,827",255
2022-02-17,MD,"13,965",138
2022-02-24,MD,"14,062",97
2022-03-03,MD,"14,147",85
2022-03-10,MD,"14,218",71
2022-03-17,MD,"14,280",62
2022-03-24,MD,"14,310",30
2022-03-31,MD,"14,344",34
2022-04-07,MD,"14,364",20
2022-04-14,MD,"14,391",27
2022-04-21,MD,"14,411",20
2022-04-28,MD,"14,440",29
2022-05-05,MD,"14,479",39
2022-05-12,MD,"14,509",30
2022-05-19,MD,"14,544",35
2022-05-26,MD,"14,580",36
2022-06-02,MD,"14,612",32
2022-06-09,MD,"14,654",42
2022-06-16,MD,"14,702",48
2022-06-23,MD,"14,752",50
2022-06-30,MD,"14,784",32
2022-07-07,MD,"14,826",42
2022-07-14,MD,"14,862",36
2022-07-21,MD,"14,897",35
2022-07-28,MD,"14,962",65
2022-08-04,MD,"15,006",44
2022-08-11,MD,"15,041",35
2022-08-18,MD,"15,093",52
2022-08-25,MD,"15,136",43
2022-09-01,MD,"15,188",52
2022-09-08,MD,"15,227",39
2022-09-15,MD,"15,285",58
2022-09-22,MD,"15,340",55
2022-09-29,MD,"15,386",46
2022-10-06,MD,"15,419",33
2022-10-13,MD,"15,455",36
2022-10-20,MD,"15,497",42
2022-10-27,MD,"15,531",34
2022-11-03,MD,"15,578",47
2022-11-10,MD,"15,603",25
2022-11-17,MD,"15,651",48
2020-01-23,ME,0,0
2020-01-30,ME,0,0
2020-02-06,ME,0,0
2020-02-13,ME,0,0
2020-02-20,ME,0,0
2020-02-27,ME,0,0
2020-03-05,ME,0,0
2020-03-12,ME,0,0
2020-03-19,ME,0,0
2020-03-26,ME,0,0
2020-04-02,ME,5,5
2020-04-09,ME,14,9
2020-04-16,ME,24,10
2020-04-23,ME,39,15
2020-04-30,ME,52,13
2020-05-07,ME,62,10
2020-05-14,ME,66,4
2020-05-21,ME,73,7
2020-05-28,ME,81,8
2020-06-04,ME,95,14
2020-06-11,ME,100,5
2020-06-18,ME,102,2
2020-06-25,ME,103,1
2020-07-02,ME,105,2
2020-07-09,ME,110,5
2020-07-16,ME,114,4
2020-07-23,ME,118,4
2020-07-30,ME,121,3
2020-08-06,ME,124,3
2020-08-13,ME,126,2
2020-08-20,ME,127,1
2020-08-27,ME,132,5
2020-09-03,ME,133,1
2020-09-10,ME,134,1
2020-09-17,ME,138,4
2020-09-24,ME,140,2
2020-10-01,ME,141,1
2020-10-08,ME,142,1
2020-10-15,ME,143,1
2020-10-22,ME,146,3
2020-10-29,ME,146,0
2020-11-05,ME,150,4
2020-11-12,ME,158,8
2020-11-19,ME,170,12
2020-11-26,ME,189,19
2020-12-03,ME,217,28
2020-12-10,ME,245,28
2020-12-17,ME,275,30
2020-12-24,ME,316,41
2020-12-31,ME,346,30
2021-01-07,ME,384,38
2021-01-14,ME,460,76
2021-01-21,ME,535,75
2021-01-28,ME,566,31
2021-02-04,ME,629,63
2021-02-11,ME,641,12
2021-02-18,ME,655,14
2021-02-25,ME,699,44
2021-03-04,ME,704,5
2021-03-11,ME,723,19
2021-03-18,ME,727,4
2021-03-25,ME,731,4
2021-04-01,ME,743,12
2021-04-08,ME,748,5
2021-04-15,ME,758,10
2021-04-22,ME,769,11
2021-04-29,ME,781,12
2021-05-06,ME,793,12
2021-05-13,ME,798,5
2021-05-20,ME,816,18
2021-05-27,ME,825,9
2021-06-03,ME,836,11
2021-06-10,ME,842,6
2021-06-17,ME,852,10
2021-06-24,ME,854,2
2021-07-01,ME,858,4
2021-07-08,ME,860,2
2021-07-15,ME,877,17
2021-07-22,ME,891,14
2021-07-29,ME,899,8
2021-08-05,ME,900,1
2021-08-12,ME,903,3
2021-08-19,ME,921,18
2021-08-26,ME,926,5
2021-09-02,ME,937,11
2021-09-09,ME,949,12
2021-09-16,ME,979,30
2021-09-23,ME,"1,009",30
2021-09-30,ME,"1,022",13
2021-10-07,ME,"1,067",45
2021-10-14,ME,"1,088",21
2021-10-21,ME,"1,113",25
2021-10-28,ME,"1,154",41
2021-11-04,ME,"1,197",43
2021-11-11,ME,"1,220",23
2021-11-18,ME,"1,254",34
2021-11-25,ME,"1,303",49
2021-12-02,ME,"1,330",27
2021-12-09,ME,"1,357",27
2021-12-16,ME,"1,405",48
2021-12-23,ME,"1,468",63
2021-12-30,ME,"1,525",57
2022-01-06,ME,"1,592",67
2022-01-13,ME,"1,626",34
2022-01-20,ME,"1,692",66
2022-01-27,ME,"1,728",36
2022-02-03,ME,"1,777",49
2022-02-10,ME,"1,822",45
2022-02-17,ME,"1,883",61
2022-02-24,ME,"1,971",88
2022-03-03,ME,"2,075",104
2022-03-10,ME,"2,138",63
2022-03-17,ME,"2,179",41
2022-03-24,ME,"2,193",14
2022-03-31,ME,"2,202",9
2022-04-07,ME,"2,219",17
2022-04-14,ME,"2,276",57
2022-04-21,ME,"2,278",2
2022-04-28,ME,"2,282",4
2022-05-05,ME,"2,304",22
2022-05-12,ME,"2,331",27
2022-05-19,ME,"2,336",5
2022-05-26,ME,"2,346",10
2022-06-02,ME,"2,351",5
2022-06-09,ME,"2,401",50
2022-06-16,ME,"2,408",7
2022-06-23,ME,"2,409",1
2022-06-30,ME,"2,415",6
2022-07-07,ME,"2,453",38
2022-07-14,ME,"2,463",10
2022-07-21,ME,"2,464",1
2022-07-28,ME,"2,465",1
2022-08-04,ME,"2,486",21
2022-08-11,ME,"2,493",7
2022-08-18,ME,"2,497",4
2022-08-25,ME,"2,505",8
2022-09-01,ME,"2,512",7
2022-09-08,ME,"2,534",22
2022-09-15,ME,"2,564",30
2022-09-22,ME,"2,569",5
2022-09-29,ME,"2,577",8
2022-10-06,ME,"2,597",20
2022-10-13,ME,"2,621",24
2022-10-20,ME,"2,630",9
2022-10-27,ME,"2,642",12
2022-11-03,ME,"2,653",11
2022-11-10,ME,"2,711",58
2022-11-17,ME,"2,715",4
2020-01-23,MI,0,0
2020-01-30,MI,0,0
2020-02-06,MI,0,0
2020-02-13,MI,0,0
2020-02-20,MI,0,0
2020-02-27,MI,0,0
2020-03-05,MI,0,0
2020-03-12,MI,0,0
2020-03-19,MI,2,2
2020-03-26,MI,51,49
2020-04-02,MI,370,319
2020-04-09,MI,"1,037",667
2020-04-16,MI,"2,055","1,018"
2020-04-23,MI,"2,987",932
2020-04-30,MI,"3,869",882
2020-05-07,MI,"4,464",595
2020-05-14,MI,"4,944",480
2020-05-21,MI,"5,295",351
2020-05-28,MI,"5,573",278
2020-06-04,MI,"5,812",239
2020-06-11,MI,"5,950",138
2020-06-18,MI,"6,035",85
2020-06-25,MI,"6,114",79
2020-07-02,MI,"6,197",83
2020-07-09,MI,"6,261",64
2020-07-16,MI,"6,326",65
2020-07-23,MI,"6,380",54
2020-07-30,MI,"6,419",39
2020-08-06,MI,"6,473",54
2020-08-13,MI,"6,538",65
2020-08-20,MI,"6,616",78
2020-08-27,MI,"6,688",72
2020-09-03,MI,"6,780",92
2020-09-10,MI,"6,868",88
2020-09-17,MI,"6,938",70
2020-09-24,MI,"7,009",71
2020-10-01,MI,"7,078",69
2020-10-08,MI,"7,167",89
2020-10-15,MI,"7,269",102
2020-10-22,MI,"7,416",147
2020-10-29,MI,"7,602",186
2020-11-05,MI,"7,783",181
2020-11-12,MI,"8,137",354
2020-11-19,MI,"8,572",435
2020-11-26,MI,"9,170",598
2020-12-03,MI,"9,849",679
2020-12-10,MI,"10,706",857
2020-12-17,MI,"11,588",882
2020-12-24,MI,"12,413",825
2020-12-31,MI,"13,014",601
2021-01-07,MI,"13,664",650
2021-01-14,MI,"14,332",668
2021-01-21,MI,"14,765",433
2021-01-28,MI,"15,317",552
2021-02-04,MI,"15,645",328
2021-02-11,MI,"15,939",294
2021-02-18,MI,"16,160",221
2021-02-25,MI,"16,389",229
2021-03-04,MI,"16,552",163
2021-03-11,MI,"16,698",146
2021-03-18,MI,"16,810",112
2021-03-25,MI,"16,947",137
2021-04-01,MI,"17,120",173
2021-04-08,MI,"17,372",252
2021-04-15,MI,"17,694",322
2021-04-22,MI,"18,130",436
2021-04-29,MI,"18,601",471
2021-05-06,MI,"19,099",498
2021-05-13,MI,"19,535",436
2021-05-20,MI,"19,930",395
2021-05-27,MI,"20,241",311
2021-06-03,MI,"20,416",175
2021-06-10,MI,"20,668",252
2021-06-17,MI,"20,820",152
2021-06-24,MI,"20,911",91
2021-07-01,MI,"20,989",78
2021-07-08,MI,"21,023",34
2021-07-15,MI,"21,085",62
2021-07-22,MI,"21,115",30
2021-07-29,MI,"21,157",42
2021-08-05,MI,"21,206",49
2021-08-12,MI,"21,251",45
2021-08-19,MI,"21,350",99
2021-08-26,MI,"21,445",95
2021-09-02,MI,"21,613",168
2021-09-09,MI,"21,747",134
2021-09-16,MI,"21,918",171
2021-09-23,MI,"22,129",211
2021-09-30,MI,"22,356",227
2021-10-07,MI,"22,610",254
2021-10-14,MI,"22,863",253
2021-10-21,MI,"23,168",305
2021-10-28,MI,"23,527",359
2021-11-04,MI,"23,878",351
2021-11-11,MI,"24,218",340
2021-11-18,MI,"24,684",466
